Index    FREQ              Vmain             VMain2     
2714     2.67916832e+08    1.45591770e-03    2.03490124e-03
2715     2.69153480e+08    1.42490728e-03    1.99147211e-03
2716     2.70395836e+08    1.39447383e-03    1.94872915e-03
2717     2.71643927e+08    1.36460824e-03    1.90666475e-03
2718     2.72897778e+08    1.33530150e-03    1.86527136e-03
2719     2.74157417e+08    1.30654468e-03    1.82454151e-03
2720     2.75422870e+08    1.27832896e-03    1.78446783e-03
2721     2.76694165e+08    1.25064556e-03    1.74504299e-03
2722     2.77971327e+08    1.22348584e-03    1.70625976e-03
2723     2.79254384e+08    1.19684122e-03    1.66811096e-03
2724     2.80543364e+08    1.17070319e-03    1.63058950e-03
2725     2.81838293e+08    1.14506335e-03    1.59368833e-03
2726     2.83139200e+08    1.11991337e-03    1.55740051e-03
2727     2.84446111e+08    1.09524502e-03    1.52171912e-03
2728     2.85759054e+08    1.07105014e-03    1.48663733e-03
2729     2.87078058e+08    1.04732065e-03    1.45214838e-03
2730     2.88403150e+08    1.02404858e-03    1.41824556e-03
2731     2.89734359e+08    1.00122601e-03    1.38492221e-03
2732     2.91071712e+08    9.78845129e-04    1.35217175e-03
2733     2.92415238e+08    9.56898202e-04    1.31998766e-03
2734     2.93764965e+08    9.35377580e-04    1.28836345e-03
2735     2.95120923e+08    9.14275696e-04    1.25729271e-03
2736     2.96483139e+08    8.93585071e-04    1.22676908e-03
2737     2.97851643e+08    8.73298310e-04    1.19678627e-03
2738     2.99226464e+08    8.53408103e-04    1.16733800e-03
2739     3.00607630e+08    8.33907229e-04    1.13841809e-03
2740     3.01995172e+08    8.14788550e-04    1.11002037e-03
2741     3.03389118e+08    7.96045018e-04    1.08213877e-03
2742     3.04789499e+08    7.77669670e-04    1.05476722e-03
2743     3.06196343e+08    7.59655633e-04    1.02789972e-03
2744     3.07609681e+08    7.41996125e-04    1.00153033e-03
2745     3.09029543e+08    7.24684450e-04    9.75653145e-04
2746     3.10455959e+08    7.07714005e-04    9.50262299e-04
2747     3.11888958e+08    6.91078278e-04    9.25351986e-04
2748     3.13328572e+08    6.74770851e-04    9.00916443e-04
2749     3.14774831e+08    6.58785396e-04    8.76949950e-04
2750     3.16227766e+08    6.43115684e-04    8.53446835e-04
2751     3.17687407e+08    6.27755578e-04    8.30401470e-04
2752     3.19153786e+08    6.12699041e-04    8.07808271e-04
2753     3.20626932e+08    5.97940133e-04    7.85661700e-04
2754     3.22106879e+08    5.83473012e-04    7.63956265e-04
2755     3.23593657e+08    5.69291941e-04    7.42686517e-04
2756     3.25087297e+08    5.55391282e-04    7.21847053e-04
2757     3.26587832e+08    5.41765504e-04    7.01432517e-04
2758     3.28095293e+08    5.28409179e-04    6.81437598e-04
2759     3.29609712e+08    5.15316990e-04    6.61857030e-04
2760     3.31131121e+08    5.02483728e-04    6.42685597e-04
2761     3.32659553e+08    4.89904295e-04    6.23918130e-04
2762     3.34195040e+08    4.77573710e-04    6.05549510e-04
2763     3.35737614e+08    4.65487105e-04    5.87574666e-04
2764     3.37287309e+08    4.53639734e-04    5.69988583e-04
2765     3.38844156e+08    4.42026970e-04    5.52786296e-04
2766     3.40408190e+08    4.30644310e-04    5.35962896e-04
2767     3.41979443e+08    4.19487382e-04    5.19513531e-04
2768     3.43557948e+08    4.08551941e-04    5.03433408e-04
2769     3.45143739e+08    3.97833879e-04    4.87717797e-04
2770     3.46736850e+08    3.87329223e-04    4.72362030e-04
2771     3.48337315e+08    3.77034146e-04    4.57361510e-04
2772     3.49945167e+08    3.66944965e-04    4.42711707e-04
2773     3.51560441e+08    3.57058149e-04    4.28408170e-04
2774     3.53183170e+08    3.47370326e-04    4.14446523e-04
2775     3.54813389e+08    3.37878283e-04    4.00822475e-04
2776     3.56451133e+08    3.28578979e-04    3.87531823e-04
2777     3.58096437e+08    3.19469548e-04    3.74570459e-04
2778     3.59749335e+08    3.10547307e-04    3.61934374e-04
2779     3.61409863e+08    3.01809763e-04    3.49619664e-04
2780     3.63078055e+08    2.93254625e-04    3.37622542e-04
2781     3.64753947e+08    2.84879811e-04    3.25939340e-04
2782     3.66437575e+08    2.76683459e-04    3.14566520e-04
2783     3.68128974e+08    2.68663940e-04    3.03500685e-04
2784     3.69828180e+08    2.60819867e-04    2.92738585e-04
2785     3.71535229e+08    2.53150112e-04    2.82277131e-04
2786     3.73250158e+08    2.45653821e-04    2.72113407e-04
2787     3.74973002e+08    2.38330424e-04    2.62244680e-04
2788     3.76703799e+08    2.31179660e-04    2.52668412e-04
2789     3.78442585e+08    2.24201589e-04    2.43382279e-04
2790     3.80189396e+08    2.17396613e-04    2.34384182e-04
2791     3.81944271e+08    2.10765497e-04    2.25672261e-04
2792     3.83707245e+08    2.04309389e-04    2.17244912e-04
2793     3.85478358e+08    1.98029840e-04    2.09100801e-04
2794     3.87257645e+08    1.91928830e-04    2.01238881e-04
2795     3.89045145e+08    1.86008783e-04    1.93658400e-04
2796     3.90840896e+08    1.80272589e-04    1.86358921e-04
2797     3.92644935e+08    1.74723623e-04    1.79340321e-04
2798     3.94457302e+08    1.69365757e-04    1.72602807e-04
2799     3.96278034e+08    1.64203369e-04    1.66146905e-04
2800     3.98107171e+08    1.59241342e-04    1.59973464e-04
2801     3.99944750e+08    1.54485061e-04    1.54083631e-04
2802     4.01790811e+08    1.49940389e-04    1.48478832e-04
2803     4.03645393e+08    1.45613634e-04    1.43160729e-04
2804     4.05508535e+08    1.41511493e-04    1.38131166e-04
2805     4.07380278e+08    1.37640980e-04    1.33392094e-04
2806     4.09260660e+08    1.34009327e-04    1.28945487e-04
2807     4.11149721e+08    1.30623857e-04    1.24793218e-04
2808     4.13047502e+08    1.27491832e-04    1.20936938e-04
2809     4.14954043e+08    1.24620272e-04    1.17377917e-04
2810     4.16869383e+08    1.22015753e-04    1.14116880e-04
2811     4.18793565e+08    1.19684180e-04    1.11153829e-04
2812     4.20726628e+08    1.17630560e-04    1.08487872e-04
2813     4.22668614e+08    1.15858762e-04    1.06117043e-04
2814     4.24619564e+08    1.14371302e-04    1.04038165e-04
2815     4.26579519e+08    1.13169154e-04    1.02246726e-04
2816     4.28548520e+08    1.12251597e-04    1.00736810e-04
2817     4.30526610e+08    1.11616129e-04    9.95010696e-05
2818     4.32513831e+08    1.11258430e-04    9.85307681e-05
2819     4.34510224e+08    1.11172409e-04    9.78158652e-05
2820     4.36515832e+08    1.11350302e-04    9.73451633e-05
2821     4.38530698e+08    1.11782834e-04    9.71064950e-05
2822     4.40554864e+08    1.12459436e-04    9.70869413e-05
2823     4.42588372e+08    1.13368478e-04    9.72730694e-05
2824     4.44631267e+08    1.14497533e-04    9.76511720e-05
2825     4.46683592e+08    1.15833638e-04    9.82074989e-05
2826     4.48745390e+08    1.17363542e-04    9.89284678e-05
2827     4.50816705e+08    1.19073931e-04    9.98008490e-05
2828     4.52897580e+08    1.20951634e-04    1.00811917e-04
2829     4.54988060e+08    1.22983783e-04    1.01949571e-04
2830     4.57088190e+08    1.25157949e-04    1.03202421e-04
2831     4.59198013e+08    1.27462245e-04    1.04559846e-04
2832     4.61317575e+08    1.29885393e-04    1.06012020e-04
2833     4.63446920e+08    1.32416776e-04    1.07549930e-04
2834     4.65586094e+08    1.35046456e-04    1.09165356e-04
2835     4.67735141e+08    1.37765180e-04    1.10850853e-04
2836     4.69894109e+08    1.40564377e-04    1.12599718e-04
2837     4.72063041e+08    1.43436132e-04    1.14405946e-04
2838     4.74241985e+08    1.46373164e-04    1.16264185e-04
2839     4.76430987e+08    1.49368794e-04    1.18169691e-04
2840     4.78630092e+08    1.52416905e-04    1.20118276e-04
2841     4.80839348e+08    1.55511913e-04    1.22106261e-04
2842     4.83058802e+08    1.58648724e-04    1.24130432e-04
2843     4.85288500e+08    1.61822697e-04    1.26187991e-04
2844     4.87528490e+08    1.65029615e-04    1.28276518e-04
2845     4.89778819e+08    1.68265642e-04    1.30393931e-04
2846     4.92039536e+08    1.71527301e-04    1.32538447e-04
2847     4.94310687e+08    1.74811434e-04    1.34708553e-04
2848     4.96592321e+08    1.78115182e-04    1.36902970e-04
2849     4.98884487e+08    1.81435954e-04    1.39120631e-04
2850     5.01187234e+08    1.84771407e-04    1.41360650e-04
2851     5.03500609e+08    1.88119420e-04    1.43622303e-04
2852     5.05824662e+08    1.91478080e-04    1.45905006e-04
2853     5.08159443e+08    1.94845657e-04    1.48208295e-04
2854     5.10505000e+08    1.98220592e-04    1.50531810e-04
2855     5.12861384e+08    2.01601480e-04    1.52875282e-04
2856     5.15228645e+08    2.04987057e-04    1.55238516e-04
2857     5.17606832e+08    2.08376187e-04    1.57621382e-04
2858     5.19995997e+08    2.11767851e-04    1.60023803e-04
2859     5.22396189e+08    2.15161136e-04    1.62445745e-04
2860     5.24807460e+08    2.18555227e-04    1.64887211e-04
2861     5.27229861e+08    2.21949396e-04    1.67348230e-04
2862     5.29663444e+08    2.25342998e-04    1.69828853e-04
2863     5.32108259e+08    2.28735461e-04    1.72329149e-04
2864     5.34564359e+08    2.32126280e-04    1.74849196e-04
2865     5.37031796e+08    2.35515013e-04    1.77389079e-04
2866     5.39510623e+08    2.38901273e-04    1.79948886e-04
2867     5.42000890e+08    2.42284726e-04    1.82528705e-04
2868     5.44502653e+08    2.45665085e-04    1.85128621e-04
2869     5.47015963e+08    2.49042107e-04    1.87748714e-04
2870     5.49540874e+08    2.52415586e-04    1.90389057e-04
2871     5.52077439e+08    2.55785357e-04    1.93049713e-04
2872     5.54625713e+08    2.59151284e-04    1.95730739e-04
2873     5.57185749e+08    2.62513264e-04    1.98432176e-04
2874     5.59757601e+08    2.65871223e-04    2.01154057e-04
2875     5.62341325e+08    2.69225110e-04    2.03896403e-04
2876     5.64936975e+08    2.72574900e-04    2.06659219e-04
2877     5.67544605e+08    2.75920589e-04    2.09442501e-04
2878     5.70164272e+08    2.79262193e-04    2.12246232e-04
2879     5.72796031e+08    2.82599746e-04    2.15070379e-04
2880     5.75439937e+08    2.85933300e-04    2.17914901e-04
2881     5.78096047e+08    2.89262921e-04    2.20779741e-04
2882     5.80764418e+08    2.92588690e-04    2.23664833e-04
2883     5.83445104e+08    2.95910700e-04    2.26570097e-04
2884     5.86138165e+08    2.99229059e-04    2.29495444e-04
2885     5.88843655e+08    3.02543881e-04    2.32440773e-04
2886     5.91561634e+08    3.05855294e-04    2.35405974e-04
2887     5.94292159e+08    3.09163434e-04    2.38390927e-04
2888     5.97035287e+08    3.12468444e-04    2.41395503e-04
2889     5.99791076e+08    3.15770477e-04    2.44419566e-04
2890     6.02559586e+08    3.19069690e-04    2.47462970e-04
2891     6.05340875e+08    3.22366249e-04    2.50525564e-04
2892     6.08135001e+08    3.25660324e-04    2.53607188e-04
2893     6.10942025e+08    3.28952091e-04    2.56707680e-04
2894     6.13762005e+08    3.32241730e-04    2.59826869e-04
2895     6.16595002e+08    3.35529425e-04    2.62964581e-04
2896     6.19441075e+08    3.38815366e-04    2.66120636e-04
2897     6.22300285e+08    3.42099743e-04    2.69294854e-04
2898     6.25172693e+08    3.45382751e-04    2.72487047e-04
2899     6.28058359e+08    3.48664587e-04    2.75697029e-04
2900     6.30957344e+08    3.51945452e-04    2.78924607e-04
2901     6.33869711e+08    3.55225545e-04    2.82169592e-04
2902     6.36795521e+08    3.58505070e-04    2.85431788e-04
2903     6.39734835e+08    3.61784232e-04    2.88711002e-04
2904     6.42687717e+08    3.65063236e-04    2.92007040e-04
2905     6.45654229e+08    3.68342288e-04    2.95319706e-04
2906     6.48634434e+08    3.71621597e-04    2.98648806e-04
2907     6.51628394e+08    3.74901370e-04    3.01994147e-04
2908     6.54636174e+08    3.78181814e-04    3.05355535e-04
2909     6.57657837e+08    3.81463139e-04    3.08732780e-04
2910     6.60693448e+08    3.84745551e-04    3.12125691e-04
2911     6.63743070e+08    3.88029261e-04    3.15534080e-04
2912     6.66806769e+08    3.91314474e-04    3.18957762e-04
2913     6.69884609e+08    3.94601398e-04    3.22396552e-04
2914     6.72976656e+08    3.97890240e-04    3.25850269e-04
2915     6.76082975e+08    4.01181205e-04    3.29318735e-04
2916     6.79203633e+08    4.04474499e-04    3.32801774e-04
2917     6.82338694e+08    4.07770327e-04    3.36299213e-04
2918     6.85488226e+08    4.11068890e-04    3.39810883e-04
2919     6.88652296e+08    4.14370391e-04    3.43336617e-04
2920     6.91830971e+08    4.17675031e-04    3.46876252e-04
2921     6.95024318e+08    4.20983009e-04    3.50429630e-04
2922     6.98232404e+08    4.24294524e-04    3.53996595e-04
2923     7.01455298e+08    4.27609772e-04    3.57576994e-04
2924     7.04693069e+08    4.30928949e-04    3.61170678e-04
2925     7.07945784e+08    4.34252248e-04    3.64777505e-04
2926     7.11213514e+08    4.37579862e-04    3.68397332e-04
2927     7.14496326e+08    4.40911981e-04    3.72030024e-04
2928     7.17794291e+08    4.44248793e-04    3.75675446e-04
2929     7.21107479e+08    4.47590487e-04    3.79333471e-04
2930     7.24435960e+08    4.50937247e-04    3.83003973e-04
2931     7.27779805e+08    4.54289257e-04    3.86686831e-04
2932     7.31139083e+08    4.57646698e-04    3.90381928e-04
2933     7.34513868e+08    4.61009751e-04    3.94089150e-04
2934     7.37904230e+08    4.64378593e-04    3.97808389e-04
2935     7.41310241e+08    4.67753400e-04    4.01539540e-04
2936     7.44731974e+08    4.71134347e-04    4.05282499e-04
2937     7.48169501e+08    4.74521604e-04    4.09037171e-04
2938     7.51622894e+08    4.77915344e-04    4.12803460e-04
2939     7.55092228e+08    4.81315732e-04    4.16581277e-04
2940     7.58577575e+08    4.84722936e-04    4.20370536e-04
2941     7.62079010e+08    4.88137120e-04    4.24171153e-04
2942     7.65596607e+08    4.91558445e-04    4.27983050e-04
2943     7.69130440e+08    4.94987071e-04    4.31806150e-04
2944     7.72680585e+08    4.98423157e-04    4.35640383e-04
2945     7.76247117e+08    5.01866858e-04    4.39485679e-04
2946     7.79830111e+08    5.05318327e-04    4.43341973e-04
2947     7.83429643e+08    5.08777716e-04    4.47209203e-04
2948     7.87045790e+08    5.12245175e-04    4.51087310e-04
2949     7.90678628e+08    5.15720852e-04    4.54976240e-04
2950     7.94328235e+08    5.19204890e-04    4.58875939e-04
2951     7.97994687e+08    5.22697435e-04    4.62786359e-04
2952     8.01678063e+08    5.26198626e-04    4.66707453e-04
2953     8.05378441e+08    5.29708603e-04    4.70639179e-04
2954     8.09095899e+08    5.33227503e-04    4.74581494e-04
2955     8.12830516e+08    5.36755460e-04    4.78534363e-04
2956     8.16582371e+08    5.40292608e-04    4.82497749e-04
2957     8.20351544e+08    5.43839077e-04    4.86471620e-04
2958     8.24138115e+08    5.47394996e-04    4.90455947e-04
2959     8.27942164e+08    5.50960491e-04    4.94450702e-04
2960     8.31763771e+08    5.54535686e-04    4.98455861e-04
2961     8.35603018e+08    5.58120705e-04    5.02471399e-04
2962     8.39459987e+08    5.61715667e-04    5.06497299e-04
2963     8.43334758e+08    5.65320690e-04    5.10533540e-04
2964     8.47227414e+08    5.68935892e-04    5.14580107e-04
2965     8.51138038e+08    5.72561385e-04    5.18636986e-04
2966     8.55066713e+08    5.76197282e-04    5.22704166e-04
2967     8.59013522e+08    5.79843694e-04    5.26781635e-04
2968     8.62978548e+08    5.83500729e-04    5.30869386e-04
2969     8.66961876e+08    5.87168491e-04    5.34967412e-04
2970     8.70963590e+08    5.90847086e-04    5.39075709e-04
2971     8.74983775e+08    5.94536616e-04    5.43194272e-04
2972     8.79022517e+08    5.98237181e-04    5.47323101e-04
2973     8.83079900e+08    6.01948878e-04    5.51462195e-04
2974     8.87156012e+08    6.05671805e-04    5.55611556e-04
2975     8.91250938e+08    6.09406054e-04    5.59771185e-04
2976     8.95364766e+08    6.13151719e-04    5.63941088e-04
2977     8.99497582e+08    6.16908890e-04    5.68121268e-04
2978     9.03649474e+08    6.20677654e-04    5.72311733e-04
2979     9.07820530e+08    6.24458099e-04    5.76512490e-04
2980     9.12010839e+08    6.28250308e-04    5.80723546e-04
2981     9.16220490e+08    6.32054365e-04    5.84944912e-04
2982     9.20449572e+08    6.35870350e-04    5.89176598e-04
2983     9.24698174e+08    6.39698342e-04    5.93418614e-04
2984     9.28966387e+08    6.43538417e-04    5.97670973e-04
2985     9.33254301e+08    6.47390650e-04    6.01933687e-04
